"Time","GPU 0","GPU 0"
2025-09-12 11:57:14,,0%
2025-09-12 11:57:15,,0%
2025-09-12 11:57:16,,0%
2025-09-12 11:57:17,,0%
2025-09-12 11:57:18,,0%
2025-09-12 11:57:19,,0%
2025-09-12 11:57:20,,0%
2025-09-12 11:57:21,,0%
2025-09-12 11:57:22,,0%
2025-09-12 11:57:23,,0%
2025-09-12 11:57:24,,0%
2025-09-12 11:57:25,,0%
2025-09-12 11:57:26,0%,
2025-09-12 11:57:27,0%,
2025-09-12 11:57:28,0%,
2025-09-12 11:57:29,0%,
2025-09-12 11:57:30,1%,
2025-09-12 11:57:31,0%,
2025-09-12 11:57:32,1%,
2025-09-12 11:57:33,1%,
2025-09-12 11:57:34,1%,
2025-09-12 11:57:35,1%,
2025-09-12 11:57:36,0%,
2025-09-12 11:57:37,1%,
2025-09-12 11:57:38,0%,
2025-09-12 11:57:39,1%,
2025-09-12 11:57:40,1%,
2025-09-12 11:57:41,1%,
2025-09-12 11:57:42,0%,
2025-09-12 11:57:43,0%,
2025-09-12 11:57:44,0%,
2025-09-12 11:57:45,1%,
2025-09-12 11:57:46,0%,
2025-09-12 11:57:47,1%,
2025-09-12 11:57:48,0%,
2025-09-12 11:57:49,1%,
2025-09-12 11:57:50,1%,
2025-09-12 11:57:51,1%,
2025-09-12 11:57:52,0%,
2025-09-12 11:57:53,0%,
2025-09-12 11:57:54,1%,
2025-09-12 11:57:55,1%,
2025-09-12 11:57:56,0%,
2025-09-12 11:57:57,1%,
2025-09-12 11:57:58,0%,
2025-09-12 11:57:59,1%,
2025-09-12 11:58:00,1%,
2025-09-12 11:58:01,0%,
2025-09-12 11:58:02,1%,
2025-09-12 11:58:03,0%,
2025-09-12 11:58:04,0%,
2025-09-12 11:58:05,1%,
2025-09-12 11:58:06,1%,
2025-09-12 11:58:07,1%,
2025-09-12 11:58:08,0%,
2025-09-12 11:58:09,0%,
2025-09-12 11:58:10,1%,
2025-09-12 11:58:11,1%,
2025-09-12 11:58:12,0%,
2025-09-12 11:58:13,0%,
2025-09-12 11:58:14,1%,
2025-09-12 11:58:15,1%,
2025-09-12 11:58:16,1%,
2025-09-12 11:58:17,0%,
2025-09-12 11:58:18,1%,
2025-09-12 11:58:19,1%,
2025-09-12 11:58:20,1%,
2025-09-12 11:58:21,1%,
2025-09-12 11:58:22,1%,
2025-09-12 11:58:23,1%,
2025-09-12 11:58:24,0%,
2025-09-12 11:58:25,0%,
2025-09-12 11:58:26,0%,
2025-09-12 11:58:27,1%,
2025-09-12 11:58:28,1%,
2025-09-12 11:58:29,0%,
2025-09-12 11:58:30,0%,
2025-09-12 11:58:31,1%,
2025-09-12 11:58:32,1%,
2025-09-12 11:58:33,0%,
2025-09-12 11:58:34,1%,
2025-09-12 11:58:35,1%,
2025-09-12 11:58:36,1%,
2025-09-12 11:58:37,1%,
2025-09-12 11:58:38,0%,
2025-09-12 11:58:39,0%,
2025-09-12 11:58:40,0%,
2025-09-12 11:58:41,0%,
2025-09-12 11:58:42,0%,
2025-09-12 11:58:43,0%,
2025-09-12 11:58:44,0%,
2025-09-12 11:58:45,0%,
2025-09-12 11:58:46,0%,
2025-09-12 11:58:47,0%,
2025-09-12 11:58:48,0%,
2025-09-12 11:58:49,0%,
2025-09-12 11:58:50,0%,
2025-09-12 11:58:51,0%,
2025-09-12 11:58:52,0%,
2025-09-12 11:58:53,0%,
2025-09-12 11:58:54,0%,
2025-09-12 11:58:55,0%,
2025-09-12 11:58:56,0%,
2025-09-12 11:58:57,0%,
2025-09-12 11:58:58,0%,
2025-09-12 11:58:59,0%,
2025-09-12 11:59:00,0%,
2025-09-12 11:59:01,0%,
2025-09-12 11:59:02,0%,
2025-09-12 11:59:03,0%,
2025-09-12 11:59:04,0%,
2025-09-12 11:59:05,0%,
2025-09-12 11:59:06,0%,
2025-09-12 11:59:07,0%,
2025-09-12 11:59:08,0%,
2025-09-12 11:59:09,0%,
2025-09-12 11:59:10,0%,
2025-09-12 11:59:11,0%,
2025-09-12 11:59:12,0%,
2025-09-12 11:59:13,0%,
2025-09-12 11:59:14,0%,
2025-09-12 11:59:15,0%,
2025-09-12 11:59:16,0%,
2025-09-12 11:59:17,0%,
2025-09-12 11:59:18,0%,
2025-09-12 11:59:19,0%,
2025-09-12 11:59:20,0%,
2025-09-12 11:59:21,0%,
2025-09-12 11:59:22,0%,
2025-09-12 11:59:23,0%,
2025-09-12 11:59:24,0%,
2025-09-12 11:59:25,0%,
2025-09-12 11:59:26,0%,
2025-09-12 11:59:27,0%,
2025-09-12 11:59:28,0%,
2025-09-12 11:59:29,0%,
2025-09-12 11:59:30,0%,
2025-09-12 11:59:31,0%,
2025-09-12 11:59:32,0%,
2025-09-12 11:59:33,0%,
2025-09-12 11:59:34,0%,
2025-09-12 11:59:35,0%,